Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Average.Packet.Size,SYN.Flag.Count,ACK.Flag.Count,PSH.Flag.Count,ProtocolName
22,6,57718247.00241412,3.3023451244,0.0,834.5100317528,0.0,306.9559413534,1,1,0,SSH
58705,6,596.0,5.0,0.0,30.0,0.0,7.2,0,1,0,HTTP
80,6,393778.0,5.0,5.0,739.0,220.0,95.9,0,0,1,FTP_DATA
0,1,106.7458956352,2.7860948766,2.9206252725,0.0,0.0,0.0,0,0,0,IP_ICMP
53,17,115669201.0,1919.0,1907.0,72645.0,245611.0,83.1931521171,0,0,0,DNS
22,6,93920.5933926265,10.8932274158,3.5884354935,24884.9824825772,18.5549305138,1630.1874269609,1,1,0,SSH
3128,6,104928865.0,3.0,5.0,18.0,69.0,11.625,0,1,0,GMAIL
20,6,18.9524907461,0.8323504143,0.7558641463,0.0,0.0,0.0,0,1,0,FTP_DATA
0,0,590.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
80,6,59091475.0,9.0,11.0,473.0,37546.0,1924.6,1,1,0,HTTP
53,17,1305.6846202092,2.7289602396,1.0796216897,64.3327628039,24.0338746122,30.7782555287,0,1,0,DNS
53,17,114436280.9461876,2026.5395844582,667.7927428584,80722.1717780745,99508.6408630004,58.2300582208,0,1,0,DNS
53,17,186.694914355,1.0266384315,1.0802614254,22.1578379564,25.9220108914,38.2434356766,0,0,0,DNS
22,6,119676251.0,61.0,59.0,22744.0,2752.0,213.0,1,1,0,SSH
22,6,23392840.172178704,13.4089040629,5.5761361365,842.9910215552,2006.9723680021,139.2817175918,1,1,1,SSH
443,6,136.0,1.0,3.0,0.0,0.0,0.0,0,1,0,SSL
0,0,94.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
80,6,183480.0,3.0,4.0,771.0,4839.0,801.4285714286,0,0,1,HTTP
53,17,68425632.0,1237.0,1236.0,45883.0,160124.0,83.3307723413,0,0,0,DNS
53,17,606.0,2.0,2.0,48.0,48.0,30.0,0,0,0,DNS
443,6,1.0,2.0,0.0,12.0,0.0,9.0,0,0,0,SSL
0,0,106.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,406855.0,29.0,20.0,3780.0,20873.0,503.1224489796,0,0,1,SSL
52212,6,556.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
22,6,23147200.72488196,16.340217376,8.1803358374,2379.1664811472,2125.9373054643,242.7346340348,1,1,1,SSH
3128,6,89994088.0,6.0,0.0,36.0,0.0,7.0,0,1,0,GMAIL
20,6,110.776831798,1.7282221425,0.0,11.8522052188,0.0,8.5994950756,0,1,0,FTP_DATA
53,17,119681306.0,2066.0,2046.0,79924.0,263760.0,83.5887645914,0,0,0,DNS
443,6,92969.0,1.0,2.0,6.0,12.0,8.0,0,1,0,SSL
53,17,119991704.0,1625.0,579.0,62149.0,73994.0,61.7885662432,0,0,0,DNS
22,6,108456.1677796445,8.928671672,4.0337465748,24106.6594191066,27.4663719908,1638.9954006871,1,1,0,SSH
62981,6,7.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,22975171.0,10.0,9.0,736.0,4902.0,296.7368421053,0,0,1,SSL
0,0,8743.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
53,6,12.0,2.0,0.0,0.0,0.0,0.0,0,1,0,DNS
20,6,401.5188646288,1.1689656016,2.4008164918,5.1010709824,6.9035349983,4.6825995302,0,1,0,FTP_DATA
53,17,775.3798721197,1.9580367553,1.977719788,74.036490611,202.6795427739,80.8536454692,0,1,0,DNS
53,17,119712552.0,864.0,867.0,32540.0,109663.0,82.1721548238,0,0,0,DNS
443,6,120959.0,1.0,2.0,6.0,12.0,8.0,0,1,0,SSL
443,6,21.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
20,6,336.3987380416,1.275640154,2.3915345151,4.6137018438,7.1914615625,5.0922745999,0,1,0,FTP_DATA
0,1,240.7344911846,3.284309636,3.8229931898,0.0,0.0,0.0,0,0,0,IP_ICMP
49806,6,169.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
22,6,15565220.659534115,11.6581920965,8.7811773394,1538.4025236944,2606.890036449,219.7030718374,1,1,1,SSH
0,0,234.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,13712880.49358184,22.5025087931,15.2667330944,1278.6694840836,615.6647764516,37.1832921775,1,1,0,SSH
53,17,119974131.0,2811.0,2804.0,104347.0,316423.0,74.9460373998,0,0,0,DNS
443,6,34.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
53,17,803.0,3.0,1.0,117.0,106.0,65.5,0,0,0,DNS
0,0,197.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,136772515.71937868,71.1573977165,61.3810806252,5211.5560770277,5811.0739902833,100.0830953158,1,1,0,SSH
47677,6,39527747.0,4.0,1.0,1074.0,0.0,319.8,1,1,0,SSL
22,6,15273766.88372314,14.380970816,7.2868653056,2981.7478092388,1481.3711937035,192.789820484,1,1,1,SSH
53,17,118032112.31164084,1565.4198741923,1025.1313355431,60311.3801730315,109163.8646746792,71.9627089251,0,1,0,DNS
62108,6,103.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,287.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,195753.0,7.0,6.0,434.0,243.0,63.1538461538,1,1,0,SSL
0,1,870.0794122968,2.8481752077,3.0140335098,0.0,0.0,0.0,0,0,0,IP_ICMP
2404,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,FTP_DATA
3128,6,90005516.0,3.0,7.0,18.0,0.0,2.4,0,1,0,GMAIL
443,6,749642.0,18.0,16.0,2814.0,5064.0,231.7058823529,0,0,1,GMAIL
20,6,223567.3049059896,3.5014299509,4.2643840065,284.7692986534,610.7126427981,100.8780479269,0,1,1,FTP_DATA
443,6,16241135.0,741.0,930.0,1615009.0,9884.0,972.407540395,0,0,1,GMAIL
22,6,77837531.23257859,2749.290984615,2152.5092799073,4888464.651595234,70432.0978804365,1489.7291512181,1,1,0,SSH
443,6,62436147.0,20.0,21.0,774.0,13990.0,360.0975609756,0,0,1,SSL
20,6,262405.2046416569,2.9327442395,4.913032077,3619.9802283172,1688.7596185611,527.7764721502,0,1,1,FTP_DATA
53,17,343.0,1.0,1.0,24.0,24.0,36.0,0,0,0,DNS
20,6,0.9549723879,2.4378257873,0.0,14.2481153766,0.0,8.0552097946,0,1,0,FTP_DATA
443,6,919834.0,24.0,22.0,14218.0,6478.0,449.9130434783,0,0,1,SSL
0,0,390.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,59896780.0,18.0,20.0,2892.0,14326.0,453.1052631579,0,0,1,SSL
80,6,444168.0,5.0,3.0,204.0,159.0,45.375,0,0,1,HTTP
46448,6,273.0,1.0,2.0,0.0,0.0,0.0,0,1,0,SSL
49666,6,294.0,6.0,1.0,36.0,6.0,6.8571428571,0,1,0,HTTP
0,0,496.0,2.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,1690.518058855,5.8963225914,17.1661637548,5617.1070249337,62.2233452231,188.8351794456,0,1,1,FTP_DATA
0,0,88.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,1,389.8289263306,3.7249653447,4.2958997102,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,24520703.70057772,21.0257150273,8.5049668879,1889.3290038559,2799.1755751901,173.5739339535,1,1,1,SSH
443,6,100754078.0,214.0,313.0,9355.0,470726.0,911.2030360531,1,1,0,SSL
45839,6,118675.0,12.0,8.0,388.0,92.0,24.0,0,1,0,SSL
20,6,166.3980390515,0.7018233176,2.4741279186,0.0,0.0,0.0,0,1,0,FTP_DATA
3128,6,95552805.0,16.0,23.0,1852.0,5284.0,182.9743589744,0,0,1,GMAIL
0,1,500.6244369988,3.0382507191,2.7177951595,0.0,0.0,0.0,0,0,0,IP_ICMP
51445,6,468.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
0,0,267.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,1348113.0,14.0,13.0,3339.0,5153.0,314.5185185185,0,0,1,GMAIL
443,6,104027281.0,1157.0,2999.0,19598.0,5610924.0,1354.9143407122,1,1,0,SSL
62920,6,75548273.0,14.0,3.0,1841.0,2997.0,299.7058823529,1,1,0,HTTP
53,17,117408541.0,1746.0,749.0,66734.0,99038.0,66.4941883768,0,0,0,DNS
53,17,39912634.0,304.0,225.0,11597.0,29405.0,77.5708884688,0,0,0,DNS
443,6,5301266.0,17.0,20.0,2060.0,2594.0,138.7027027027,1,1,0,GMAIL
53591,6,15758551.0,1.0,3.0,6.0,18.0,7.5,0,1,0,HTTP
20,6,588162.7906550345,16.5412395752,3.7418491781,5175.5169586636,1881.7978109231,294.2286860723,0,1,1,FTP_DATA
3128,6,90868601.0,30.0,36.0,2710.0,6030.0,132.5151515152,0,1,0,GMAIL
0,0,309.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,24079960.63499036,15.1863851453,5.6572463851,3193.3000638989,77.7238665962,108.1100621385,1,1,1,SSH
443,6,20567427.0,146.0,199.0,15677.0,205427.0,641.3565,1,1,0,GMAIL
20,6,1080342.3127704074,16.5201027136,21.2618698325,89.6520706391,26363.2239324564,633.0929987722,0,1,1,FTP_DATA
443,6,636203.0,16.0,12.0,1052.0,4910.0,230.0714285714,1,1,0,GMAIL
80,6,14.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
20,6,528708.542980014,3.0748707986,5.5782305178,2598.2914757137,409.3498551342,195.6009844712,0,1,1,FTP_DATA
53,17,119605263.0,1420.0,1412.0,55003.0,182617.0,83.9166666667,0,0,0,DNS
3128,6,91563040.0,33.0,64.0,4248.0,1340.0,57.6082474227,0,0,1,GMAIL
443,6,984597.0,7.0,4.0,568.0,215.0,71.1818181818,0,0,1,SSL
53,6,20266515.0,21.0,14.0,8797.0,4153.0,370.0,0,0,1,DNS
443,6,194.0,1.0,2.0,0.0,0.0,0.0,0,1,0,SSL
443,6,138248.0,29.0,26.0,300.0,24464.0,450.2545454545,0,0,1,SSL
3128,6,112584175.0,321.0,413.0,21162.0,573377.0,809.9986376022,0,0,1,GMAIL
51067,6,117.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
0,0,611.0,4.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,1612.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,953192.0,10.0,13.0,642.0,5505.0,285.1304347826,1,1,0,GMAIL
22,6,31552019.0,2.0,0.0,576.0,0.0,432.0,1,1,0,SSH
53,17,118641067.0,726.0,426.0,29436.0,55490.0,73.7638888889,0,0,0,DNS
58165,6,9742828.0,15.0,18.0,5088.0,2566.0,231.9393939394,0,1,1,GMAIL
53,17,110073253.68302612,1311.9133536377,663.1178319695,43612.9968036801,66211.6731547546,61.9134400663,0,0,0,DNS
20,6,464817.0029548653,6.4308513065,9.8113525153,1691.8294749877,511.8609994543,86.6079063776,0,1,1,FTP_DATA
3128,6,2977701.0,20.0,92.0,5211.0,14126.0,172.6517857143,0,0,1,GMAIL
443,6,1859466.0,24.0,16.0,3814.0,9656.0,336.75,0,0,1,GMAIL
53,17,119997918.0,2856.0,2835.0,106384.0,303267.0,71.9892813214,0,0,0,DNS
0,0,534.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,45.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,415698.0,9.0,8.0,633.0,308.0,55.3529411765,0,0,1,SSL
3128,6,74.0,2.0,0.0,12.0,0.0,9.0,0,1,0,GMAIL
443,6,83.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
0,0,601.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
49269,6,969.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
22,6,29879077.665476155,1.5308854176,0.0,495.226116684,0.0,327.27877439,1,1,0,SSH
53,17,28.0,1.0,1.0,25.0,25.0,37.5,0,0,0,DNS
53,17,113302178.224706,1396.9077827337,861.9423689341,58282.0393462673,121911.8783931885,66.8402801779,0,1,0,DNS
0,0,869.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,52065124.55831668,18.5570376093,10.3188030738,2744.4471499868,1378.6442939546,167.6201972569,1,1,1,SSH
51242,17,119871808.0,1175.0,1174.0,159464.0,45240.0,87.159216688,0,0,0,DNS
443,6,10357754.0,19.0,22.0,2351.0,11701.0,342.7317073171,0,0,1,SSL
3128,6,45857459.0,17.0,19.0,2875.0,4991.0,218.5,0,0,1,GMAIL
49757,6,5.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
20,6,422.2028551359,0.9767601599,2.0250404942,0.0,0.0,0.0,0,1,0,FTP_DATA
3128,6,1057.0,4.0,3.0,89.0,18.0,21.8571428571,1,1,0,GMAIL
3128,6,51732366.0,18.0,14.0,834.0,1696.0,79.25,0,1,0,GMAIL
53,17,29999290.0,6.0,0.0,156.0,0.0,30.3333333333,0,0,0,DNS
443,6,4678529.0,11.0,8.0,643.0,6156.0,357.8421052632,0,0,1,SSL
20,6,466815.5302748491,7.3406723219,8.3974442301,1287.4095877536,451.6339236675,68.7010294002,0,1,1,FTP_DATA
0,0,315.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,231.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
80,6,440.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
53,17,117493080.0,1765.0,754.0,68399.0,96960.0,65.6574037316,0,0,0,DNS
22,6,71007978.15003382,4.5799502006,0.0,1294.8608276538,0.0,338.9053370991,1,1,0,SSH
0,1,486.0350607007,4.2241716871,4.1090088395,0.0,0.0,0.0,0,0,0,IP_ICMP
2146,6,659281.0,4.0,4.0,452.0,533.0,123.125,0,0,1,HTTP
0,0,687.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,620.650639585,2.1184270556,0.0,13.5496107204,0.0,7.9601587124,0,1,0,FTP_DATA
0,0,108.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
56782,6,661.0,1.0,2.0,6.0,12.0,8.0,0,1,0,HTTP
443,6,81.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
56833,6,1859.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
20,6,358290.6230806593,10.0896663021,11.1072566572,3773.2775514078,448.5636398452,215.0893886169,0,1,1,FTP_DATA
22,6,20656759.31888381,14.6699503803,7.7007493832,2290.122525248,631.3074786075,145.4415872279,1,1,1,SSH
80,6,19438948.0,22.0,32.0,9592.0,6240.0,293.1851851852,0,0,1,HTTP
53,17,119900235.0,1068.0,561.0,42725.0,74292.0,71.860650706,0,0,0,DNS
53,17,114000974.88436548,1775.3521737368,2087.917073952,70544.8569832411,268141.2344854367,82.8197114992,0,1,0,DNS
20,6,431403.4709539838,9.0690362098,0.0,3834.8939042974,0.0,530.6932447531,0,1,1,FTP_DATA
53,17,8629947.0,89.0,86.0,3596.0,10973.0,83.52,0,0,0,DNS
22,6,10270414.516206304,16.8927793242,8.9410940477,1990.0547481728,2104.4083023029,153.281613467,1,1,1,SSH
0,0,176.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,399428.0,8.0,5.0,892.0,623.0,116.5384615385,0,0,1,SSL
80,6,14034661.0,11.0,12.0,2231.0,15960.0,790.9130434783,0,0,1,HTTP
3128,6,8924261.0,100.0,142.0,11105.0,196588.0,858.2355371901,0,0,1,GMAIL
3128,6,98114459.0,58.0,66.0,4850.0,29267.0,275.1370967742,0,0,1,GMAIL
3128,6,90805609.0,13.0,15.0,1413.0,1748.0,112.8928571429,0,0,1,GMAIL
57567,6,813.0,1.0,3.0,6.0,18.0,7.5,0,1,0,HTTP
80,6,13576104.0,4.0,3.0,1087.0,0.0,155.2857142857,0,0,1,HTTP
53,17,196.9358211745,0.9723781303,1.0889055381,0.0,0.0,0.0,0,0,0,DNS
0,0,174.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,10922133.0,31.0,24.0,6142.0,3556.0,176.3272727273,0,0,1,GMAIL
443,6,1562448.0,15.0,14.0,810.0,11190.0,413.7931034483,0,0,1,SSL
22,6,46784862.79537323,5.0290357348,0.0,1547.1819177932,0.0,394.3659499469,1,1,0,SSH
20,6,421.818928239,1.138677188,3.1387148715,0.0,0.0,0.0,0,1,0,FTP_DATA
53,17,119774146.0,1951.0,722.0,76216.0,90786.0,62.48859,0,0,0,DNS
0,0,775.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
3128,6,292.0,2.0,0.0,12.0,0.0,9.0,0,1,0,GMAIL
22,6,53117821.431284055,578.5896552375,547.0304918547,59879.4003503821,465199.3145424288,516.6076420091,1,1,0,SSH
53,17,118703597.0,1634.0,1613.0,62142.0,209686.0,83.7305204804,0,0,0,DNS
443,6,171.0,1.0,3.0,0.0,0.0,0.0,0,1,0,SSL
0,0,667.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,118013164.63857631,4581.1786232416,3025.9964816863,10434583.947916036,104897.1613265453,1382.595969507,1,1,0,SSH
80,6,428.0,1.0,3.0,0.0,0.0,0.0,0,1,0,HTTP
443,6,115608130.0,9.0,5.0,144.0,72.0,17.1428571429,1,1,0,SSL
22,6,137238064.9306485,5509.8123789732,3789.1190398272,14576499.84455906,107861.2555462912,1213.1297884611,1,1,0,SSH
20,6,70.7683542586,2.4699330582,0.0,10.7784464681,0.0,6.5982720172,0,1,0,FTP_DATA
0,1,576.0465773541,4.3526931053,3.7738240353,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,21.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,15331989.063971648,18.478506936,8.8503075002,2992.1628549741,1920.2463689879,145.3442281249,1,1,1,SSH
53,6,20247365.0,47.0,34.0,14148.0,20444.0,427.0617283951,0,0,1,DNS
20,6,1882.1575982949,2.4465650974,0.0,13.2515370364,0.0,9.9280367237,0,1,0,FTP_DATA
0,1,365.1212903286,2.9521236222,3.1048605315,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,1218.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,9990110.36838844,28.6048434401,16.4862286094,845.8620481477,750.4586875827,41.8985746737,1,1,0,SSH
1652,6,63.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
20,6,132624.7378219189,4.3545472273,3.9513319099,2284.9013033595,0.0,221.6586305502,0,1,1,FTP_DATA
53,17,119869642.0,1481.0,498.0,56800.0,63702.0,60.9075290551,0,0,0,DNS
22,6,109190232.87487872,62.3366863804,64.3542523167,20701.4513394528,3176.4678448727,229.7931808954,1,1,0,SSH
0,0,66.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,107511091.44034705,3485.2086528072,3521.2591269145,8853837.065594476,102300.4995343914,1578.5434615653,1,1,0,SSH
50170,6,42.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
50562,6,1.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,5214539.0,14.0,13.0,2612.0,4860.0,276.7407407407,0,0,1,GMAIL
0,0,301.0,3.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,90786.0,12.0,30.0,72.0,48192.0,1149.2857142857,0,1,0,SSL
22,6,136011262.65815753,211.2714999092,138.6506097314,22712.7521212312,63036.5758631511,223.5532012774,1,1,0,SSH
443,6,88566.0,8.0,5.0,332.0,2884.0,247.3846153846,0,0,1,SSL
80,6,6.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
443,6,154788.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
52569,6,15.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
49803,6,17.0,5.0,0.0,30.0,0.0,7.2,0,1,0,HTTP
22,6,96642026.35378624,5521.8434153373,3938.7247157216,9481599.584695747,94525.5379306599,1557.9425630768,1,1,0,SSH
53,17,387.0,2.0,2.0,80.0,214.0,83.5,0,0,0,DNS
3128,6,35033889.0,24.0,28.0,11177.0,4997.0,316.3076923077,1,1,0,GMAIL
443,6,1.0,2.0,0.0,12.0,0.0,9.0,0,0,0,SSL
3128,6,34133695.0,11.0,8.0,693.0,3804.0,236.6842105263,0,0,1,GMAIL
20,6,175.1738629675,2.2715731913,0.0,14.2964645907,0.0,6.9917536624,0,1,0,FTP_DATA
22,6,120456110.39487268,15.8561177723,15.5532863286,1117.6654944119,505.884504951,39.2069309764,1,1,0,SSH
20,6,450694.0021575728,6.410564333,2.3775445167,176.23103927,1302.4772183576,170.6328670812,0,1,1,FTP_DATA
53,17,21278311.82580396,19.0289999403,13.7627012778,4510.7261767168,4763.5254057625,237.3720687928,0,1,1,DNS
20,6,3937.7475196938,1.0511967616,9.0454756985,1798.9276773762,58.3477957634,302.8151609942,0,1,0,FTP_DATA
20,6,841553.6136941502,4.0360146906,6.2875363125,701.3286086793,238.1360992366,85.4573915244,0,1,1,FTP_DATA
3128,6,90500718.0,18.0,102.0,2872.0,24319.0,226.5916666667,0,0,1,GMAIL
53,17,113529610.0,1569.0,1534.0,59217.0,194092.0,81.64518,0,0,0,DNS
50643,6,830.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
3128,6,45010469.0,2.0,6.0,12.0,0.0,2.25,0,1,0,GMAIL
53,17,24563859.0,2.0,2.0,90.0,90.0,56.25,0,0,0,DNS
22,6,144481559.75577882,51.2917233497,64.0721404899,26157.1224706819,3350.2226927643,188.5742277814,1,1,0,SSH
0,0,82.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
30645,6,226722.0,1.0,1.0,6.0,6.0,9.0,0,1,0,HTTP
0,0,577.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,2233278.0,8.0,5.0,2066.0,362.0,186.7692307692,0,0,1,GMAIL
20,6,521.4032992454,1.2050368897,1.4438929891,0.0,0.0,0.0,0,1,0,FTP_DATA
20,6,989.5681574525,0.97834616,1.0451724996,0.0,0.0,0.0,0,1,0,FTP_DATA
8089,6,5033439.0,20.0,16.0,3880.0,1128.0,139.1111111111,0,0,1,HTTP
443,6,1002632.0,9.0,8.0,1115.0,403.0,89.2941176471,0,0,1,SSL
80,6,10967.0,6.0,5.0,338.0,0.0,30.7272727273,0,0,1,HTTP
443,6,116289931.0,20.0,19.0,4155.0,3041.0,185.9743589744,1,1,0,GMAIL
443,6,127423.0,12.0,4.0,72.0,7312.0,461.875,0,1,0,SSL
0,0,209.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,251644.0,2.0,2.0,117.0,133.0,91.75,1,1,0,SSL
22,6,146795376.09835547,329.926320574,375.7205156089,25984.8481403671,169500.0726660877,268.1732880181,1,1,0,SSH
443,6,54.0,1.0,2.0,0.0,0.0,0.0,0,1,0,SSL
3128,6,667.0,1.0,1.0,55.0,6.0,58.0,1,1,0,GMAIL
20,6,2369.7451077169,1.9053721068,0.0,10.1049405157,0.0,10.6738090991,0,1,0,FTP_DATA
0,1,440.5152119431,4.3939231736,4.2884410116,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,1635.2203542231,1.7080258556,0.0,11.8164596968,0.0,7.2817864548,0,1,0,FTP_DATA
80,6,124.0,1.0,2.0,0.0,0.0,0.0,0,1,0,HTTP
443,6,10077702.0,10.0,8.0,643.0,7251.0,438.5555555556,0,0,1,SSL
80,6,158.0,2.0,0.0,0.0,0.0,0.0,0,1,0,HTTP
22,6,22716054.24411064,16.794140615,11.3090188358,2196.5746809202,2339.1941904208,194.4745653599,1,1,1,SSH
53,17,119816733.0,2712.0,2710.0,100858.0,298095.0,73.5900036887,0,0,0,DNS
53,17,121623237.155699,2951.1374000568,1090.2561988965,121330.9011148632,110113.622618895,55.2166810968,0,0,0,DNS
53,17,119915660.0,1180.0,1165.0,46754.0,152276.0,84.891684435,0,0,0,DNS
0,1,189.1619317439,2.931044084,2.7568409302,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,60428.0,7.0,12.0,92.0,2387.0,130.4736842105,0,1,0,SSL
20,6,26776181.829051368,5.5049576785,5.4142944058,2169.4555643127,1606.4916280638,440.8825696771,0,1,1,FTP_DATA
53,17,119568977.0,1316.0,1315.0,51651.0,170187.0,84.3287723299,0,0,0,DNS
53,17,108.186742339,0.933732415,1.0521968903,36.3047426734,105.4593902432,92.7277224422,0,1,0,DNS
20,6,76456.0291673574,6.5742629249,6.3819406132,5174.1303882881,0.0,568.6731192959,1,1,0,FTP_DATA
443,6,1.0,2.0,0.0,0.0,0.0,0.0,0,1,0,GMAIL
50897,6,1.0,2.0,0.0,1133.0,0.0,1130.0,1,1,0,HTTP
49353,6,90637355.0,78.0,0.0,18083.0,0.0,231.8333333333,0,1,1,HTTP
0,0,217.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,198.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,435215.3756689636,7.2717796243,12.4431345528,3003.7439859578,592.4162524763,216.44430055,0,1,1,FTP_DATA
3128,6,1929088.0,124.0,91.0,2722.0,152540.0,722.1488372093,0,0,1,GMAIL
49801,6,26.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
443,6,48.0,1.0,1.0,0.0,0.0,0.0,0,1,0,GMAIL
80,6,543940.0,4.0,5.0,1289.0,212.0,166.7777777778,0,0,1,FTP_DATA
443,6,9.0,1.0,1.0,0.0,0.0,0.0,0,1,0,SSL
443,6,15430166.0,8.0,8.0,563.0,1609.0,135.75,0,0,1,GMAIL
20,6,27495036.383294493,4.685078651,3.2741081977,500.4212908737,147.0581898273,110.0455081892,0,1,1,FTP_DATA
20,6,229.4273696535,0.9816885509,4.2286663829,4.4542149178,27.579374953,5.3654116671,0,1,0,FTP_DATA
53,17,113967666.0,190.0,190.0,7270.0,23840.0,81.9842105263,0,0,0,DNS
0,1,718.1430509745,3.6818417215,4.3609188021,0.0,0.0,0.0,0,0,0,IP_ICMP
20,6,296869.8768827762,8.2521916631,7.7682439561,3826.609162521,22.8279746568,221.3422255432,0,1,1,FTP_DATA
0,0,500.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
443,6,7699282.0,166.0,132.0,6552.0,343480.0,1174.6040268456,0,0,1,SSL
0,0,142.0,3.0,3.0,0.0,0.0,0.0,0,0,0,IP_ICMP
0,0,810.0,4.0,4.0,0.0,0.0,0.0,0,0,0,IP_ICMP
22,6,23274294.304694142,12.9623743264,7.0791096141,3296.3108160268,1545.6408358841,119.1565519438,1,1,1,SSH
53,17,119966405.0,1740.0,1277.0,67268.0,158043.0,74.6957242294,0,0,0,DNS
20,6,451960.17199454,4.0231010245,4.3831913033,1886.8223023178,335.6347196052,182.4189401034,0,1,1,FTP_DATA
53,17,119912668.0,322.0,198.0,12383.0,26755.0,75.5903846154,0,0,0,DNS
20,6,23.1034851111,0.9033524552,1.0341984318,0.0,0.0,0.0,0,1,0,FTP_DATA
80,6,49.0,1.0,1.0,0.0,0.0,0.0,0,1,0,HTTP
0,0,372.0,3.0,5.0,0.0,0.0,0.0,0,0,0,IP_ICMP
60003,6,132.0,2.0,0.0,12.0,0.0,9.0,0,1,0,HTTP
